22,2,22
23,3,23
24,4,24
25,5,25
26,6,26
27,7,27
28,8,28
29,9,29
30,10,30
31,11,31
32,12,32
33,13,33
34,14,34
35,15,35
36,16,36
37,17,37
38,18,38
39,19,39
40,20,40
41,1,1
42,2,2
43,3,3
44,4,4
45,5,5
46,6,6
47,7,7
48,8,8
49,9,9
50,10,10
51,11,11
52,12,12
53,13,13
54,14,14
55,15,15
56,16,16
57,17,17
58,18,18
59,19,19
60,20,20
61,1,21
62,2,22
63,3,23
64,4,24
65,5,25
66,6,26
67,7,27
68,8,28
69,9,29
70,10,30
71,11,31
72,12,32
73,13,33
74,14,34
75,15,35
76,16,36
77,17,37
78,18,38
79,19,39
80,20,40
81,1,1
82,2,2
83,3,3
84,4,4
85,5,5
86,6,6
87,7,7
88,8,8
89,9,9
90,10,10
91,11,11
92,12,12
93,13,13
94,14,14
95,15,15
96,16,16
97,17,17
98,18,18
99,19,19
100,20,20
101,1,21
102,2,22
103,3,23
104,4,24
105,5,25
106,6,26
107,7,27
108,8,28
109,9,29
110,10,30
111,11,31
112,12,32
113,13,33
114,14,34
115,15,35
116,16,36
117,17,37
118,18,38
119,19,39
120,20,40
121,1,1
122,2,2
123,3,3
124,4,4
125,5,5
126,6,6
127,7,7
128,8,8
129,9,9
130,10,10
131,11,11
132,12,12
133,13,13
134,14,14
135,15,15
136,16,16
137,17,17
138,18,18
139,19,19
140,20,20
141,1,21
142,2,22
143,3,23
144,4,24
145,5,25
146,6,26
147,7,27
148,8,28
149,9,29
150,10,30
151,11,31
152,12,32
153,13,33
154,14,34
155,15,35
156,16,36
157,17,37
158,18,38
159,19,39
160,20,40
161,1,1
162,2,2
163,3,3
164,4,4
165,5,5
166,6,6
167,7,7
168,8,8
169,9,9
170,10,10
171,11,11
172,12,12
173,13,13
174,14,14
175,15,15
176,16,16
177,17,17
178,18,18
179,19,19
180,20,20
181,1,21
182,2,22
183,3,23
184,4,24
185,5,25
186,6,26
187,7,27
188,8,28
189,9,29
190,10,30
191,11,31
192,12,32
193,13,33
194,14,34
195,15,35
196,16,36
197,17,37
198,18,38
199,19,39
200,20,40
1,1,1
2,2,2
3,3,3
4,4,4
5,5,5
6,6,6
7,7,7
8,8,8
9,9,9
10,10,10
11,11,11
12,12,12
13,13,13
14,14,14
15,15,15
16,16,16
17,17,17
18,18,18
19,19,19
20,20,20
21,1,21
22,2,22
23,3,23
24,4,24
25,5,25
26,6,26
27,7,27
28,8,28
29,9,29
30,10,30
31,11,31
32,12,32
33,13,33
34,14,34
35,15,35
36,16,36
37,17,37
38,18,38
39,19,39
40,20,40
41,1,1
42,2,2
43,3,3
44,4,4
45,5,5
46,6,6
47,7,7
48,8,8
49,9,9
50,10,10
51,11,11
52,12,12
53,13,13
54,14,14
55,15,15
56,16,16
57,17,17
58,18,18
59,19,19
60,20,20
61,1,21
62,2,22
63,3,23
64,4,24
65,5,25
66,6,26
67,7,27
68,8,28
69,9,29
70,10,30
71,11,31
72,12,32
73,13,33
74,14,34
75,15,35
76,16,36
77,17,37
78,18,38
79,19,39
80,20,40
81,1,1
82,2,2
83,3,3
84,4,4
85,5,5
86,6,6
87,7,7
88,8,8
89,9,9
90,10,10
91,11,11
92,12,12
93,13,13
94,14,14
95,15,15
96,16,16
97,17,17
98,18,18
99,19,19
100,20,20
101,1,21
102,2,22
103,3,23
104,4,24
105,5,25
106,6,26
107,7,27
108,8,28
109,9,29
110,10,30
111,11,31
112,12,32
113,13,33
114,14,34
115,15,35
116,16,36
117,17,37
118,18,38
119,19,39
120,20,40
121,1,1
122,2,2
123,3,3
124,4,4
125,5,5
126,6,6
127,7,7
128,8,8
129,9,9
130,10,10
131,11,11
132,12,12
133,13,13
134,14,14
135,15,15
136,16,16
137,17,17
138,18,18
139,19,19
140,20,20
141,1,21
142,2,22
143,3,23
144,4,24
145,5,25
146,6,26
147,7,27
148,8,28
149,9,29
150,10,30
151,11,31
152,12,32
153,13,33
154,14,34
155,15,35
156,16,36
157,17,37
158,18,38
159,19,39
160,20,40
161,1,1
162,2,2
163,3,3
164,4,4
165,5,5
166,6,6
167,7,7
168,8,8
169,9,9
170,10,10
171,11,11
172,12,12
173,13,13
174,14,14
175,15,15
176,16,16
177,17,17
178,18,18
179,19,19
180,20,20
181,1,21
182,2,22
183,3,23
184,4,24
185,5,25
186,6,26
187,7,27
188,8,28
189,9,29
190,10,30
191,11,31
192,12,32
193,13,33
194,14,34
195,15,35
196,16,36
197,17,37
198,18,38
199,19,39
200,20,40
1,1,1
2,2,2
3,3,3
4,4,4
5,5,5
6,6,6
7,7,7
8,8,8
9,9,9
10,10,10
11,11,11
12,12,12
13,13,13
14,14,14
15,15,15
16,16,16
17,17,17
18,18,18
19,19,19
20,20,20
21,1,21
22,2,22
23,3,23
24,4,24
25,5,25
26,6,26
27,7,27
28,8,28
29,9,29
30,10,30
31,11,31
32,12,32
33,13,33
34,14,34
35,15,35
36,16,36
37,17,37
38,18,38
39,19,39
40,20,40
41,1,1
42,2,2
43,3,3
44,4,4
45,5,5
46,6,6
47,7,7
48,8,8
49,9,9
50,10,10
51,11,11
52,12,12
53,13,13
54,14,14
55,15,15
56,16,16
57,17,17
58,18,18
59,19,19
60,20,20
61,1,21
62,2,22
63,3,23
64,4,24
65,5,25
66,6,26
67,7,27
68,8,28
69,9,29
70,10,30
71,11,31
72,12,32
73,13,33
74,14,34
75,15,35
76,16,36
77,17,37
78,18,38
79,19,39
80,20,40
81,1,1
82,2,2
83,3,3
84,4,4
85,5,5
86,6,6
87,7,7
88,8,8
89,9,9
90,10,10
91,11,11
92,12,12
93,13,13
94,14,14
95,15,15
96,16,16
97,17,17
98,18,18
99,19,19
100,20,20
101,1,21
102,2,22
103,3,23
104,4,24
105,5,25
106,6,26
107,7,27
108,8,28
109,9,29
110,10,30
111,11,31
112,12,32
113,13,33
114,14,34
115,15,35
116,16,36
117,17,37
118,18,38
119,19,39
120,20,40
121,1,1
122,2,2
123,3,3
124,4,4
125,5,5
126,6,6
127,7,7
128,8,8
129,9,9
130,10,10
131,11,11
132,12,12
133,13,13
134,14,14
135,15,15
136,16,16
137,17,17
138,18,18
139,19,19
140,20,20
141,1,21
142,2,22
143,3,23
144,4,24
145,5,25
146,6,26
147,7,27
148,8,28
149,9,29
150,10,30
151,11,31
152,12,32
153,13,33
154,14,34
155,15,35
156,16,36
157,17,37
158,18,38
159,19,39
160,20,40
161,1,1
162,2,2
163,3,3
164,4,4
165,5,5
166,6,6
167,7,7
168,8,8
169,9,9
170,10,10
171,11,11
172,12,12
173,13,13
174,14,14
175,15,15
176,16,16
177,17,17
178,18,18
179,19,19
180,20,20
181,1,21
182,2,22
183,3,23
184,4,24
185,5,25
186,6,26
187,7,27
188,8,28
189,9,29
190,10,30
191,11,31
192,12,32
193,13,33
194,14,34
195,15,35
196,16,36
197,17,37
198,18,38
199,19,39
200,20,40
